text,label
二是多部门密切配合，联合打击地下钱庄及其交易对手。,1
畅通货币政策传导机制，持续丰富货币政策工具箱， 提高资金使用效率。,0
2011 年，中国 超过美国成为第一大石油进口国和消费国。,0
同期，多数新兴市场经济体股市走高，尤其是一季度 金融市场表现不佳的部分新兴市场经济体股指回升较快。,0
切实维护外汇市场健康秩序。,0
灵活开展公开市场操作。,0
GDP 等宏观经济数据同样 存在明显基数效应，去年二季度受疫情冲击 GDP 同比降至0.4%，低基数作用下 今年二季度GDP 增速可能明显回升。,1
这些都增大了宏观政策面临的挑战和实施的难度。,1
开展常备借贷便利（SLF）操作。,0
总的来看，新兴市场经济体基本面较为脆弱，考虑到美联储 QE 退出等不确定性因素，个别经济体短期内风险可能上升。,1
货币市场利率有所回落，市场 交易平稳有序。,1
五是金融体系风险隐患依然存在。,1
2. 高技术制造业 高技术制造业是推动我国经济高质量发展、提升全球竞争力的重 要力量，近年来保持快速发展。,0
2004年我国物价也存在下行的压力，主要表现 为汽车、家用电器、药品等价格仍继续保持下降的态势。,1
三是实施并表管理， 关注利益冲突、风险集中、风险传染等集团特有风险。,1
测算剔除季节因素后的、能够较为准确及时反映 物价变动趋势的价格指数是完善价格统计监测指标体系的重要环节。,0
完善偿付能力监管体系。,0
人民币利率互换交易大幅增加。,0
"但也要看到，钢 铁行业面临严峻挑战，2011 年行业亏损面扩大，与此同时，产品结 构档次低、产业组织结构分散、落后产能规模大等结构性矛盾依然突 出,行业发展的资源、环境等制约因素逐步增强。",1
稳健的货币政策要精准有力。,0
目 前，布什政府正在开始推行大规模减税计划，这也有利于增强信心和促进经济回 升。,0
2011 年初，基于对国际金融危机教训的总结，中国人民银行引 入差别准备金动态调整机制。,1
货币市场、 资本市场交易活跃，债券市场收益率曲线总体上移并呈现陡峭化趋 势，外汇市场继续快速发展，市场结构和运行机制进一步完善。,0
新兴市场和主要发展中国家继续保持强劲经济增长势头。,0
随着金融创新和金融市场深化发展，价格型指标将更趋 重要。,0
“9 11”事件使美国和世界经 济雪上加霜，主要股市大幅缩水，金融市场动荡加剧。,1
初级产品价格跌幅较大，投资品价格跌幅大于消费品。,1
国际原油等大宗商品价格下跌，叠加上年 高基数，PPI 同比涨幅逐月回落。,1
受此影响，发达经济 体“工资—物价”螺旋上涨的现象更加明显，通胀持续攀升。,0
南非经济第三季度略有起色，但失业 率仍居高不下。,1
（三）主要经济体房地产市场走势 美国房地产市场继续下滑，但跌速已趋缓。,1
长期国债收益率主要反映长期经济增 长和通胀的预期，同时也受到安全资产缺乏等因素的扰动。,1
房地产贷款增幅回落。,1
主要包括：一 是全球企业部门债务负担加剧，脆弱性上升，企业部门高风险债务规 模已占企业部门总债务的三分之一。,1
（二）债券发行利率回落，发行量和交易量增加 债券发行利率回落。,1
（一）主要经济体经济发展 美国经济保持了较为强劲的增长势头。,0
美联储没有调整利 率，但在8月份指出存在经济下滑的风险。,1
批准设立首批 3 家相互制保险机构，成立上海保险交易所，推动设立 宁波国家保险创新综合实验区。,0
居民消费价格温和上涨。,0
应围绕碳中和目标，制定具有强约束 20 力的碳排放指标。,1
四是汽车行业竞争加剧。,1
欧元区经济保持复苏态势，各经济体普遍出现较强增长，内需尤 其是投资成为经济复苏的主要动力。,0
欧元区经济继续改善。,0
价格总水平涨幅得到控制，经济结构调整取得积极成效。,0
基期因素从第一季度的 2.2%回落至第二季度的 1.6%，回落了 0.6 个百分点；食品价格环比 显著回落导致第二季度 CPI 环比低于 2001-2010 年平均值，使得第二 季度新涨价因素比第一季度回落了 0.3 个百分点。,1
灵活开展公开市场双向操作。,0
第一，经济手段在资源配置和宏观调控中的作用得到进一步发挥。,0
商品房销售面积增速回升。,0
更为重要的是，中小企业也要加快转变 5 原有的粗放发展模式，适应结构优化要求，增强自身抗风险能力，同时，进一步 规范内部管理，提升经营管理水平，完善财务制度，增强信用观念，加快技术进 步，提高市场竞争力，创造满足融资需求的良好条件。,0
针对金融深化和创新发展，进一步完善调控模式，疏 通货币政策向实体经济的传导渠道，着力解决突出问题，提高金融运 行效率和服务实体经济的能力。,0
随着居民收入水平上升，对提高生活质量的追求上升，服务业发 展加快，服务业吸纳的就业量在1994年超过了工业，在2011年超过了农业。,0
2020 年新冠肺炎疫情暴发以来，我 国率先实现复工复产、率先实现经济正增长，经济持续稳定恢复，就业形势总体 稳定，进出口贸易增势良好。,0
个人住房贷 款增速回升。,0
生产者价格指数（PPI）涨幅高于去年。,0
继续 保持金融帮扶政策总体稳定，支持巩固拓展脱贫攻坚成果。,0
20 （五）保险业总资产增速稳步回升 保费收入增长好于预期。,0
但也 存在结构不合理、增长方式粗放、安全事故多发、资源浪费严重、环 境治理滞后等突出问题。,1
此次欧洲主权 债务危机也与西方国家政府支出过度膨胀有关。,1
全球贸易体系和 金融体系向不同方向的变化，可能进一步加剧全球失衡。,1
44 工业生产价格同比降幅有所收窄。,1
同时，通过提前公告 货币政策操作安排等方式加强预期管理，及时熨平短期扰动因素，引 导市场利率围绕央行政策利率波动，有效发挥政策利率的中枢作用。,1
总体看，我国纺织行业快速发展，国际竞争力明显增强。,0
商业银行向实体经济发放贷款面临资本约束，化解风险也要消耗资本，我国 对商业银行资本充足率有明确的监管标准。,1
农村信用社 经营财务状况持续改善，农村金融服务主力军作用明显提升。,0
分生产资料和生活资 料看，生产资料价格和生活资料价格降幅均有所扩大。,1
流动性陷阱和 接近零利率的境地使货币政策在反通缩中收效甚微，受到财政赤字上限要求等制 约，采取反通缩政策的空间有限。,1
成熟的市场经济体系具有相对完善的“区别对待”的调 节机制。,0
2019 年以来 M2 增速与名义 GDP 增 长率基本匹配，以适度的货币增长支持了高质量发展。,0
持续优化评估指标体系，完善激励约束机制。,0
推动市场创新，丰富市场产品和层次，更好地满足投资者需求。,0
从人民币存款部门分布看，住户存款平稳增长，非金融企业存款 增速回升。,0
2001年至2006 年间，在通货紧缩的长期困扰下，日本中央银行曾将政策利率降至零并定量购买 中长期国债的政策就是一种典型方式。,1
房地产贷款增速进一步提高，开发贷款增速较快。,0
进出口 大幅萎缩，但出口萎缩小于进口，贸易赤字明显减少。,1
展望未来，全球经济可 能面临以下风险： 全球经济增长动力不足，货币政策空间有限。,1
加大消费信贷产品创新力度。,0
新兴市场经济体货币政策继续分化。,0
年末 M2 增速仍明显高于名义 GDP 增速，相对于经济增长实际需 要，货币增长仍处于较高水平。,0
第二季度 CPI 同比上涨 5.7%，涨幅比 上个季度继续扩大 0.7 个百分点。,0
"前三季度，CPI 同比上涨 4.1%,其中 9 月份上涨 5.2%。",0
统筹抓好绿色发展和能源转型信贷支持。,0
9月份希腊政府未达欧盟 及国际货币基金组织的援助条件，希腊国债违约风险加大。,1
进一步补齐监 管制度短板，强化金融机构防范风险的主体责任。,1
2. 汽车行业 2021年，我国汽车行业积极应对疫情扰动和芯片短缺等供应链冲 击，总体运行态势平稳。,1
钢材市场价格波动较大。,1
劳动力市场依然偏强。,0
专栏 4 持续强化金融赋能 助力民营经济恢复发展 民营经济是我国经济制度的内在要素，是推动社会主义市场经济发展的重要 力量。,0
发达 经济体通胀压力有所缓解，但回落速度放缓，出现反复的风险依然存 在，未来货币政策仍有不确定性。,1
进一步扩大金融业对外开放，放宽 50 银行、证券、保险业的市场准入。,0
三是进一步推进利率市场化和人民币汇率形成机制改革，提高金 融资源配置效率，完善金融调控机制。,0
年 内两度降准接力强化政策支持效应，进一步巩固实体经济回升向好态 势。,0
农 村信用社资金实力增强，支农服务改善。,0
利率期权业务平稳发展。,0
其中， 美国经济增速维持 2.8%不变、欧元区经济增速上调 0.1 个百分点至 1.2%、日本经济增速下调 0.3 个百分点至 1.4%、新兴市场及发展中 经济体经济增速下调 0.2 个百分点至 4.9%。,0
在贸易收支恶化和资本流出的共同作用 下，新兴市场经济体汇率波动较大，许多亚洲国家货币出现贬值。,1
"由 于经济增速减缓和能源价格下跌，通货膨胀压力有所减缓，第三季度 各月同比CPI分别为 4.1%、3.8%和 2.1%,平均为 3.3%，低于前两个季 度 3.6%和 4.0%的水平。",1
二是对金融衍生产品的过度依赖和风险控制不当。,1
加快建立完善养老金融体系，构建养老金融长效机制， 服务银发经济高质量发展。,0
人民币贷款利率整体下降，金融对实体经 济的支持力度进一步增强。,0
此次 MLF 和公开市场操作中标利率下降，体现了货 15 币政策主动作为、靠前发力，有利于提振市场信心，推动企业综合融 资成本稳中有降。,0
煤炭行业利润继续高速增长，增幅有所回落。,1
在经济结构调整过程中，一定阶段 内经济下行压力和潜在风险暴露可能会有所增大，一些地区为追求增 长高耗能产业等又有抬头。,1
改制银行加快业务创新步伐，在 引进战略投资者后，全面启动与战略投资者的合作安排，引进先进的 管理经验和技术，提升关键领域业务水准。,0
（三）主要经济体货币政策 发达经济体货币政策正常化步伐放缓。,1
受自身 经济结构性因素制约、外部金融条件收紧、全球经济再平衡和地缘政 治冲击等多种因素的影响，新兴市场经济体整体增长动能有所减弱。,1
目前，大部分亚洲国家（地区）经济再度下滑主要是由于美日两大世界经济 强国同时出现经济下滑引起的全球经济放缓，以及世界经济对高新技术产品和服 务的需求骤然下降所致。,1
国际大 宗商品价格大幅上涨和我国对原油、铁矿石等资源和能源进口依赖度 较强是进口价格大幅上升的主要原因。,0
主要特点一是初级和 中间产品价格涨幅高于最终产品。,0
美国次级房屋抵押贷款是指专门为信用记录不佳或资金 不足的贷款人提供的一种短期内低息、中长期高息的房屋贷款品种， 其风险较高，利率也较高。,1
目前，农民收入增长缓慢是影响消费需求的一大因素。,1
对新兴市场和发展中经济体而言，金融危机的影响正日益扩大和 深化，外需放缓、汇率和资本市场剧烈波动、资本外流加剧等将增大 其经济的不确定性和不稳定性，部分外部依赖程度高、外汇储备和贸 易盈余较少的经济体可能受到更大冲击。,1
同时，进一步完善应急管理预案，丰富政策 工具储备。,0
股票市场成交量大幅增加。,0
二是在存款利率不能有效突 破零利率的情况下，低利率政策加大了银行利润下降压力，部分经济体货币政策 在银行体系传导不畅。,1
进一步完善市场机制，更加充分 发挥市场在资源配置中的基础性作用。,0
供需紧张、美元贬值和期货市场投机是国际油价快速上涨的主要原 因。,1
完善系统重要性金融机构监管框架。,0
稳妥有序推进包商银行风险处置。,1
着重强调，农村信用社在申请兑付专项票据时，应在完善法人治理 结构方面取得明显进展，重点考核其健全内控制度和强化内部管理的实际成效， 提出了逐步提高资产质量、有效控制成本费用、不断改善财务状况的具体要求。,0
继续完善人民币汇率形 成机制，推动外汇市场发展，鼓励金融机构为企业设计针对性更强的 汇率避险产品。,0
（一）消费逐步改善，投资、进出口增速由负转正 居民收入实际增速由负转正，消费意愿逐步改善。,0
对投资者而言， 需要逐步转变过度依赖稳定预期收益的传统观念，更深入理解产品预期收益率与 最终实际收益率的本质差异及风险，树立更加科学、理性的投资理念。,1
国内经 济运行面临风险挑战较多，企业生产投资趋于谨慎，制造业投资和民 间投资增长有所放缓，外需减弱对出口增长形成压力，经济内生增长 动力有待进一步增强。,1
IMF 认为全球经济下行风险依然突出，包括地缘 政治紧张局势抬头、社会动荡加剧、部分国家间经贸摩擦日益深化等。,1
MPA并不是一个全新的工具，而是对原有差别准备金动态调整机制的进一步 完善，是其“升级版”。,0
境内外币存贷款利率继续下行。,1
产权制 度改革进展顺利。,0
第一季度，得益于欧洲一系列救助措施 出台，美、欧、日股市有所上扬。,0
部分新兴市场经济体为促进经济增长或实现通胀目标选择降息。,0
二是扎实推进金融精准扶贫。,0
食品价格上涨放缓是 CPI 涨幅回落的主要原因。,1
进一步发挥存 款保险核心功能，扎实开展差别费率管理、风险监测预警、现场核查、 早期纠正、风险处置等工作。,1
一是进一步便利出 口企业收结汇。,0
近年来铁路发展成效显著。,0
展望未来， 40 全球经济可能面临以下风险： 一是全球贸易摩擦升级与政策不确定性增加。,1
构建危机管理和风险处置框架，推进存款 保险制度建设。,1
持续稳慎推进人民币国际化，进一步扩大人民币在跨境贸易 和投资中的使用，深化对外货币合作，支持离岸人民币市场健康有序 发展。,0
拉美经济则在经历了一季度的高速增 长之后有所减缓。,1
适时开展中期借贷便利操作。,0
股票市场成交量大幅增长。,0
利率互换交易活跃。,0
全球经济总体仍延续 复苏态势，国内供给侧结构性改革持续推进，经济发展具有很大的潜力，韧性较 强，宏观政策效果正在逐步显现。,0
严格控制对高耗能、 高排放行业和产能过剩行业的贷款。,1
二是国内需求具 有较大改善潜力。,0
GDP 平减指数同比上涨。,0
其 中关键是优化国民收入在居民、企业和政府之间的分配，通过减税让 利、放松市场管制等措施，进一步激发经济体的活力和创造能力，为 实现新一轮持续发展奠定坚实基础。,0
还应当看到，政府主 导增加广义货币，也会带来破坏财经纪律、损坏银行体系市场化货币创造能力、 经济内生活力不足等诸多不利的后遗症。,1
（六）外汇市场平稳发展 外汇即期市场运行平稳，掉期交易量持续上升，远期交易量大幅 25 增加。,0
一是取消 银行对客户美元挂牌买卖价差限制，银行可自主定价。,1
初级产品价格回升较快，同比上 涨6.2%；投资品价格同比下降0.6%，消费品价格同比上涨2.9%。,0
二是保持对地下钱庄违法犯罪活动及 其交易对手的高压打击态势，严厉打击网络炒汇违法犯罪活动，联合 多部门合力打击外汇违法违规行为。,1
智利比索、瑞典克朗、 印度卢比等货币对美元汇率升值幅度超过 5%。,0
完善证券公司及上市公司监管制度体系。,0
纺织、轻工行业等劳动密集型行业的出口增势减缓，利润率保持稳定。,1
Shibor在债券定价中进一步发挥作用。,0
受上年低基数影响，商品 房销售和房地产开发投资同比出现明显增长。,1
完善系统重要性金融机构监管框架。,0
汽车消费市场高速发展。,0
灵活开展公开市场操作。,0
（三）主要经济体房地产市场走势 美国房地产市场仍继续恶化。,1
全球经济前景存在较高不确定性，主要风险包括： 一是当前全球经济最主要的风险仍是欧洲债务危机。,1
Shibor 总体有所下行。,1
专栏 6：我国资源价格存在的问题及影响分析 受计划经济体制的影响，我国资源价格水平长期偏低，这不仅导致了资源浪 费和粗放型经济增长，而且还导致了高耗能、高污染和资源性产品的出口，扩大 了贸易顺差，夸大了人民币升值的压力。,1
针对日益重要的金融周期问题，需要引入宏观审慎政策加以应对，弥补原有 调控框架存在的弱点和不足，加强系统性金融风险防范。,1
南非经济 2018 年下半年略有起色，但失业率仍 居高不下。,1
国际形势复杂严峻，主要发达经济体利率维 持高位，人民币汇率在全球主要货币中表现相对稳健，呈现双向波动 特征，发挥了宏观经济和国际收支自动稳定器功能。,1
一季度，货币市场利率先升后降。,1
GDP 平减指数涨幅扩大。,0
美英等国债收益率有所上行。,0
2008 年国际金融危机后，各经济体中央银行普遍认为外部信 用评级存在利益冲突、顺周期等问题，而商业银行内部评级也缺乏透明度，且没 有统一标准，因此逐步减少了对外部信用评级、商业银行内部评级的依赖，强化 了央行内部评级在担保品评估中的作用。,1
一是要培育和发展中小金融机构体系，大力发展村镇银行、小额贷款公 司、贷款公司和农村资金互助社等新型金融机构。,0
与 国外相比，我国的煤、焦炭、天然气、水、电的价格均相对较低。,1
"这主要表现在：一是利率风险，由于目前国债的发行利率已处于历史低位， 同时又缺乏衍生品种的支持,使商业银行在盈利空间大大缩小的同时，又面临利 率风险；二是流动性风险,由于目前国债市场的投资主体主要是金融机构等机构 投资者,且持有国债的品种期限结构大都趋同,一旦风险突现,变现可能会遇到困 难。",1
商品房销售同比回落。,1
第二，欧债危机进入相对平静期，但依然是制约全球经济复苏的 主要因素之一。,1
三是对中小企业服务、支持体系不健全。,1
银行开办的远期和人民币对外币的掉期业务，可用于规避 外汇风险。,1
债券发行有所创新。,0
21 利率互换交易快速增长。,0
上半年，人民币对美元汇率小 幅贬值。,1
（二）国际金融市场概况 国际金融市场波动较上年有所增大。,1
（三）物价总体低位运行 居民消费价格涨幅有所回落。,1
另一方面，要 处理好促进经济增长和抑制通货膨胀的关系。,1
总体看，商业银行风险抵补和损失吸收能 力较强，为承受信贷资产损失积累了一定能力，银行业信贷风险总体 可控。,1
五是有利于人民币 离岸市场的发展。,0
人民币对国际主要货币汇率有升有贬，双 向浮动。,1
农村信用社改革取得重要进展和阶段性成果。,0
办好城市商业银行，吸引民间资本向城市商业银行入股。,0
抓好金融支持全面推进乡村振兴重点工 作意见落地落实，指导金融机构优化资源配置，精准发力、靠前发力， 切实加大“三农”领域金融支持，接续全面推进乡村振兴。,0
欧元区经济微弱复苏，通缩风险上升。,1
14 中国人民银行积极探索发挥信贷政策的结构引导作用，支持经济 结构调整和转型升级。,0
中国人民银行还就长期国债收益率与市场 加强沟通，防范长期国债收益率单边下行潜藏的系统性风险。,1
上半年，工业生产者出厂价格（PPI） 同比下降 4.6%，第二季度各月分别下降 4.6%、4.6%和 4.8%，平均下 降 4.7%，降幅比上个季度扩大 0.1 个百分点。,1
稳健的货币政策要精准有力，更好发挥货币政策工具的总量和结 构双重功能，稳固支持实体经济恢复发展。,0
不断提高资本项目可兑换程度。,0
主要经济体增长缓慢。,1
金融机构超额准备金率为 1.3%。,0
工业品出厂价格涨势平稳，原材料、燃料、动力购进价格涨幅 持续回落，两者涨幅差距进一步缩小。,0
（四）股票市场指数下跌，成交量和筹资额同比减少 股票市场指数下跌。,1
引导金融机构更好地用好增量、盘活存量，探索创新组织架构、 抵押品、产品和服务模式，将更多信贷资金配置到重点领域和薄弱环 节，促进国民经济提质增效和持续健康发展。,0
外汇市场快速发展。,0
随着人口结构 变化、经济结构调整和服务业发展加快，单位 GDP 增长对就业的吸纳 能力增强，就业形势总体较好。,0
以法国为代 表的欧洲其他国家房价也缓慢回落，房屋开工量持续萎缩。,1
2017 年以来，受经济回暖等影 响，企业贷款需求旺盛，信贷扩张压力持续较大。,0
17 用好政策工具促进房地产市场平稳健康发展。,0
积极支持中小企业发展。,0
一是加大检查和处罚力度， 重点查处逃汇、非法套汇、非法买卖外汇、虚假交易等性质恶劣违规 23 行为。,1
中国是一个人口大国，应用内需来带动整个经济的持续健康发展。,0
受益于个人消费支出提升、制造业回暖和联邦政府支出增长等 因素支撑，第二季度美国 GDP 增速环比折年率升至 2.6%。,0
三是 LPR 衍生品较快发展。,0
目前，公众对通货膨胀的预期比较稳定。,0
货币市场利率运行平稳，波动幅度明显减小，季末小幅回落，总 体略低于上年同期。,1
一是建材生产碳排放高，我 国建筑领域全过程碳排放达50亿吨，其中水泥、钢铁等建材生产碳排 放占比达55%。,1
6 月 14 日，日本银 行推出总额 5000 亿日元的融资支持框架，鼓励金融机构对具备技术 优势的中小企业提供优惠贷款，促进经济复苏。,0
一是市场担心危机可能向欧 元区核心国家蔓延。,1
单纯 靠提高经济增长速度并不能解决这些问题。,0
股票市场成交量有所回升。,0
从宏观上看是投资效率下降，从微观上看是企业利润率降 低。,1
此外，居民通货膨胀预期提高值得关注。,0
产业结构调整积极推进。,0
进一步提升贸易投资便利化水平。,0
从投资的行业结构看，农林牧渔、铁路运输、设备制造等国家 支持行业投资增幅扩大，冶金、有色金属、建材等受限制行业投资增 幅回落。,1
（二）主要经济体货币政策 主要发达经济体加息节奏放缓，但货币政策延续收紧态势。,1
进一步发 13 展消费金融。,0
劳动力市场复苏相对偏慢。,0
货币市场交易活跃。,0
保险业总资产继续快速增长。,0
若大量流动性进入股市而不是实体经济，容易引发资产泡沫。,1
三是重启 3 年期 中央银行票据。,0
但企业涨薪动力不足， 投资意愿不足，通胀依然疲软。,1
主要表现在，一是国际 需求减弱使外商及港澳台投资企业增速回落。,1
十一是完善资产证券化市场运行机制，统筹推进 资产证券化市场发展。,0
④“—”表示数据缺失或者有关业务量很小。,1
房屋销售价格同比涨幅持续回落，但仍保持较高水平。,0
在慎言非常规货币政策退出的同时，已开始研究退出的策略与方 式。,1
考虑到未来不确定性的增加及偏离预测值的上下分布不对称的影响，预测概 率分布如下图所示。,1
金融机构超额准备金率为 2.7%。,0
对确有需要的企业可取消借用外债限额， 并可线上申请外债登记。,1
受政府财政紧缩等因素影响，英国住 房市场趋冷，12 月 Halifax 房价指数环比下跌 1.3%，该指数第四季 度同比下跌 1.6%。,1
主要发达经济体 2020 年第二季度 GDP 大幅 下降，第三季度回升，第四季度复苏有所分化。,0
45 房价上涨城市增多，且涨幅扩大。,0
美联储 加息之后，新兴市场经济体宏观经济政策与发达经济体协同的难度进 一步增加，一些经济体面临着应对资本外流和国内经济下行压力的两 难选择。,1
进出口逐步恢复，贸易赤字攀升。,0
进一步健全市场利率定价自律 机制，提高金融机构自主定价能力。,0
引导金融机构优化信贷结构，支持实体 经济发展和结构调整。,0
（四）股票市场沪深指数下跌较多，成交量同比上升 股票市场沪深指数下跌较多，创业板指数上升。,1
中期借贷便利采取招标方式，第三季度 1 年期中期借贷便利 中标利率为 3.20%。,0
城乡居民 收入的稳步提高支撑了消费的持续增长。,0
（四）财政收入降幅收窄，就业形势总体改善 财政收入降幅收窄。,1
全 球经济增长面临的下行风险有所增加，但总体仍保持平稳增长。,1
推进重点区域高水平开放试点落地。,0
英国脱欧看起来是“黑天鹅”事件，其实背后早有渊源。,1
国际金融市场将继续保持稳定，但全球性贸易失衡加剧对长期金 融稳定潜藏威胁。,1
部分经济体 继续维持宽松的货币政策。,0
债券市场指数上行。,0
三是全面清理整顿影子银行和非法金融活动。,1
三是随着经济下行风险加大，部分经济体的政策应对面临一定挑 战。,1
部分小微金融机构与互联网企业在业务系统升级、数据挖掘、精准营 销等方面开展深入合作，取得积极成效。,0
其中 巴西经济连续五个季度负增长，第二季度 GDP 同比下降 2.6%，标普 已将巴西评级下调至垃圾级；俄罗斯经济下行与通胀上升并存，面临 35 一定滞胀风险。,1
三是加强商业银行存贷期限错配、信贷资金结构 11 和流向预警监测分析，引导商业银行合理控制中长期贷款，扩大流动 资金贷款。,1
日本经济陷入衰退。,1
房地产开发资金充足，利用外资快速增长。,0
（二）国际金融市场概况 2007年以来，美元相对欧元和日元有所贬值。,1
在促进经济平稳较快增长的同时，高度重视防止通货膨胀和金融风险。,1
LPR 利率期权业务稳步发展。,0
存货投资占GDP的比重虽然较小，但却是加剧宏观经济波动的重要因素，这 在衰退期尤为如此。,1
8 根据形势变化，取消了对商业银行信贷规划的约束，引导金融机 构根据实体经济有效需求合理均衡放款。,1
美国二季度 GDP 环比折年率为-0.9%，连续 两个季度环比负增长。,1
年初降准 有利于传递加大宏观政策调控力度的政策信号，提振市场信心，也有 利于优化央行向银行体系供给流动性的结构。,0
三是投资资金充裕。,0
货币市场回购交易活跃。,0
当前经济 稳定增长的基础尚不稳固，增长对投资和债务的依赖仍在上升，高投 资模式以及资源过度向房地产等领域集中，容易导致债务水平上升， 并可能对其他经济主体特别是中小企业形成挤出，加剧融资难、融资 贵问题，结构性问题也使总量政策的效果受到影响。,1
构建危机管理和风险处置框 架，推进存款保险制度建设。,1
出口增势减弱，季节调整的经常项目顺差 减少至 7 月份的零值。,1
伦敦同业拆借市场美元 Libor 低位波动。,1
总体看，货币供应量增长呈回落态势。,1
6 月，美国密歇根大学消费者信心指数降至 50， 创有历史记录以来新低；制造业 PMI 降至 53.0，创两年来新低。,1
从结构上 3 看，主要有四个特点：一是人民币贷款占全年社会融资规模的 51.4%， 为历史最低水平，比上年低 0.6 个百分点。,1
鼓励发展消费信贷，落实好房地产 信贷政策。,0
针对金融深化和创新发展，进一步完善调控模式， 疏通货币政策向实体经济的传导渠道，着力解决突出问题，提高金融 运行效率和服务实体经济的能力。,0
保险公司资产结构进一步多元化。,0
受疫情反弹扰动，2021 年下半年以来全球经济复苏放缓，供应 链瓶颈仍未根本缓解，海外通胀压力上升，发达经济体劳动力市场出 现结构性变化。,1
由于石油价格上涨和本币贬值导致通胀压力加大， 为应对墨西哥比索汇率贬值、资本外流和国内通胀压力等问题，墨西 哥央行全年四次上调隔夜银行间利率目标共 100 个基点至 8.25%。,1
全球主要股市反弹。,0
日本经济持续低迷，通胀下行压力依然存在。,1
从人民币贷款结构看，住户贷款增速高位回落，非金融企业及其 他部门贷款增速回升；新增中长期贷款占比上升。,0
41 新的“气候保护主义”值得警惕。,0
它表明公众对人民币汇率稳定的信心增强 和本外币利差变化的影响。,0
二是进一步加大金融创新步伐， 鼓励金融机构发展并创新中小企业贸易融资手段和信贷产品，进一步提高中小企 业贷款覆盖率。,0
汲取危机过程中金融机构在流动性管理上表现 出的脆弱性，还特别加强了对流动性和杠杆率的要求，新的杠杆率测算将表外风 险纳入其中，以限制商业银行过度加杠杆行为。,1
新能源消纳离不开完善的配套电网 建设，近年来我国持续投建特高压体系，至 2023 年末累计建成 35 项 特高压工程，线路长度超过 4.6 万公里。,0
美国经济大幅下滑使日本经济雪上加霜。,1
上半年，由于全球主要经济体经济指标 表现良好以及主权债务危机暂时缓解，全球股市总体运行相对平稳， 仅在 3 月中旬受日本大地震影响而短暂大跌。,1
三是非金 融企业股票融资大幅增加拉动直接融资占比明显提高。,0
生产价格低位运行。,1
二是欧元区面临低通胀或通缩风险。,1
推进高风险金融机构市场 退出工作，研究建立金融风险防范和化解的长效机制。,1
持续推动债券二级市场发展，不断优 化交易、清算和结算等相关制度安排，完善做市商制度等市场化评价 体系建设，提升债券市场流动性，为市场参与者创造更加友好、便利 的投资环境。,0
柜台远期结汇快 速增长带来的流动性风险、利率风险和市场风险也不容忽视。,1
发展 养老、健康、文化等新消费领域，创新金融支持方式，吸引民间投资， 探索可复制、可推广的文化金融发展体制机制。,0
密切关注重点领 域风险，继续按照“稳定大局、统筹协调、分类施策、精准拆弹”的 方针，统筹发展和安全，压实金融风险处置各方责任，压降存量风险、 严控增量风险。,1
此外，国际经济金融运行 III 的不确定性增大也增加了国内经济的潜在风险。,1
此后，受美国经济增速放缓、新一轮量化 宽松的货币政策实施等因素影响，Libor 开始震荡下行，12 月 31 日 1 年期 Libor 降至 0.78%，比年初下降 0.20 个百分点；欧元区同业拆 30 借利率 Euribor 受欧洲主权债务危机等因素影响震荡上升。,1
股票市场成交量大幅增长。,0
加强对企业自主创新的金融服务。,0
银行间市场国债收益率曲线呈现短端下移、中端上移和长端持平 的态势。,1
稳妥有序推进包商银行风险处置。,1
资金支持政策的逐步落实，对 农村信用社化解历史包袱，改善资产质量，增强服务功能和实现可持续发展发挥 了重要作用。,0
三是 环保压力仍然较大，超低排放具体实施中还存在技术难题，亟待行业 内外协作攻关。,1
人民币对国际主要货币 汇率有贬有升，双向浮动。,1
资本项目可兑换程度不断提高。,0
本次降 准后，金融机构加权平均存款准备金率从 7.4%降至 7.0%。,1
人民银行将继续有针对性地创新完善货币政策工具和机制，保 障中小银行流动性总体稳定，为中小银行实现专业化经营、高质量发展创造更好 的政策环境。,0
（一）主要经济体经济和金融市场概况 全球经济下行压力显现。,1
有序推进人民币国际化，进一步扩大人民币在跨境贸易 和投资中的使用，深化对外货币合作，发展离岸人民币市场。,0
运用综合手段支持小企业发展。,0
2020 年，三次下调金融机构存款准备金率，并下调超额存款准 备金利率，支持经济恢复发展。,0
此外，国际大宗商品价格波动带来的输入型通胀 压力依然存在。,1
主要金融市场 呈现震荡态势。,1
从国内看，经济发展面临的需求收缩、供给冲击、预期转弱三重压力 依然存在。,1
30 第三季度，黄金价格整体呈现弱势盘整。,1
需要进一步加大结构调整力度，稳妥发展 现代煤化工项目，抑制部分行业产能过剩和重复建设；更加注重节能 降耗，推广节能技术和产品，建立节能考核制度。,0
2008年9月份 以来，受国际金融危机冲击影响，主要价格指标急剧回落。,1
国土交通省 都道府县地价调查结果显示，7 月 1 日时点基准地价全国平均同比下 跌 1.2%，跌幅扩大。,1
一方面劳动者报酬占GDP的比 例偏低，国民收入分配向政府和企业倾斜。,1
欧洲中央银行在不到一年的时间里三次调低利 率，从 3.25%降至 2%，降幅高达 1.25 个百分点。,1
金融机构超额 准备金率为 2.0%。,0
六是有效防范系统性金融风险，切实维护金融体系稳定。,1
6月份，沪、深股市出现下滑。,1
