id,year,quarter,section,section_title,sent_id_in_report,text,dict_tone,is_valid_unit,label
21504,2012,3,S4,第四部分宏观经济分析,492,房地产贷款新增额占各项贷款新增额的15.4%，比上半年高3.1个百分点，比上年全年低2.1个百分点。,-0.04,1.0,1
4268,2004,3,S1,第一部分货币信贷概况,34,由于银行是在风险控制制度、信贷管理制度和贷款审批程序等基础上来决定是否发放贷款的，企业只有达到银行贷款条件才能获得贷款。,-0.032258064516129,1.0,1
48018,2023,3,S4,第四部分宏观经济分析,374,初步核算，前三季度国内生产总值913027亿元，按不变价格计算，同比增长5.2%。,0.0555555555555555,1.0,0
40055,2019,4,S4,第四部分宏观经济分析,347,当前世界经济增长持续放缓，仍处在国际金融危机后的深度调整期，全球动荡源和风险点显著增多，应密切关注和研究。,-0.032258064516129,1.0,1
20962,2012,1,S5,第五部分货币政策趋势,504,也要看到，当前国内外经济环境仍十分复杂，形势仍不稳定。,-0.0625,1.0,1
8523,2006,2,S2,第二部分货币政策操作,68,然而，近几年我国货币政策操作所面临的流动性环境与上述情形正好相反： 我国银行体系流动性不仅没有缺口，反而存在着持续性的、不断积累的流动性过剩。,0.0263157894736842,1.0,0
31030,2016,3,S2,第二部分货币政策操作,134,9月末，境外货币当局动用人民币余额210.99亿元，中国人民银行动用外币余额折合10.36亿美元，对促进双边贸易投资发挥了积极作用。,0.0689655172413793,1.0,0
45752,2022,3,S4,第四部分宏观经济分析,366,第三季度， 菲律宾央行加息3次，累计幅度为175个基点；南非、墨西哥、印度、 印尼、马来西亚、泰国央行均加息2次，累计幅度分别为150个、150个、100个、75个、50个、50个基点，其中印尼、泰国均为疫情后首度加息；巴西央行加息1次，幅度为50个基点。,-0.0625,1.0,1
36969,2018,2,S4,第四部分宏观经济形势,400,在经济全球化的背景下，各国产业结构和金融体系相互渗透，如贸易摩擦不断升级，更大范围的全球产业链将受到波及，引发更大的全球宏观经济风险乃至全球金融市场动荡，拖累长期经济增长。,-0.0444444444444444,1.0,1
49953,2024,1,S5,第五部分货币政策趋势,583,继续完善金融稳定法律制度体系，配合有关部门持续推进金融稳定法立法进程。,0.3157894736842105,1.0,0
5562,2004,4,S5,第五部分货币政策趋势,442,要继续加强和改善金融宏观调控，按照市场化取向继续完善间接调控机制，灵活调整调控的方式、力度和取向，疏通货币政策传导机制。,0.2,1.0,0
41896,2020,2,S4,第四部分宏观经济分析,462,数量同比增速增速较第一季度变动 （亿平方米） （%） （百分点） 房屋新开工面积9.8 -7.6 19.6房屋施工面积79.3 2.6 0房屋竣工面积2.9 -10.5 5.3房地产贷款增速稳中趋缓。,0.1153846153846153,1.0,0
40223,2019,4,S5,第五部分货币政策趋势,515,世界经济增长持续放缓，仍处在国际金融危机后的深度调整期，外部不确定不稳定因素增多。,0.0869565217391304,1.0,0
32662,2016,4,S4,第四部分宏观经济形势,563,关于货币政策与资产价格的关系一直存在争论。,-0.0909090909090909,1.0,1
46403,2022,2,S5,第五部分货币政策趋势,480,为治理高通胀，主要发达经济体加快收紧货币政策，通过外贸外资、汇率波动和金融市场等渠道给新兴经济体带来的溢出影响明显加大，全球经济活动边际放缓、部分经济体硬着陆风险增加。,-0.0454545454545454,1.0,1
41292,2020,3,S4,第四部分宏观经济分析,436,工业生产加快。,0.3333333333333333,1.0,0
14983,2009,2,S4,第四部分宏观经济分析,269,以法国为代表的欧洲其他国家房价也缓慢回落，房屋开工量持续萎缩。,-0.1052631578947368,1.0,1
11788,2008,1,S4,第四部分宏观经济分析,211,全球主要股指大幅震荡下跌。,-0.1428571428571428,1.0,1
6569,2005,2,S2,第二部分货币政策操作,89,考虑专项票据置换因素后，农村信用社不良贷款比例下降到17.5%，与改革前相比降幅达到19.4个百分点。,-0.04,1.0,1
34894,2017,4,S2,第二部分货币政策操作,264,三是完善个人外汇管理。,0.1666666666666666,1.0,0
20987,2012,1,S5,第五部分货币政策趋势,529,重点支持民生工程、欠发达地区、战略性新兴产业、现代服务业、高端制造业、文化产业、旅游业等。,0.1818181818181818,1.0,0
24023,2013,2,S2,第二部分货币政策操作,144,继续完善民生金融服务，做好区域经济协调发展的金融支持和服务工作。,0.2941176470588235,1.0,0
5795,2005,1,S4,第四部分宏观经济分析,196,（二） 国际金融市场美元对欧元和日元汇率较2004年末的水平略有回升。,0.05,1.0,0
39212,2019,2,S2,第二部分货币政策操作,137,开展小微企业信贷政策导向效果评估，强化政策传导落实。,0.1538461538461538,1.0,0
49436,2024,1,S1,第一部分货币信贷概况,66,同时，企业和居民的存款定期化趋势加剧。,-0.0833333333333333,1.0,1
31422,2016,3,S5,第五部分货币政策趋势,526,上述观点夸大了各自领域的风险，而且也都不是好的做法。,-0.1176470588235294,1.0,1
11985,2008,1,S4,第四部分宏观经济分析,408,加快转变经济发展和外贸增长方式，加大结构调整，进一步增强内需对经济增长的拉动作用，优化进出口商品结构，着力提高利用外资质量。,0.3125,1.0,0
10231,2007,3,S4,第四部分宏观经济分析,340,前三季度，原材料、燃料、动力购进价格累计同比上涨3.8%，其中各季同比分别上涨4.1%、3.6% 和3.7%；工业品出厂价格同比上涨2.7%，其中各季同比分别上涨2.9%、 2.7%和2.6%；农业生产资料价格同比上涨6.4%，其中各季同比分别上升4.2%、6.2%和8.7%。,-0.0793650793650793,1.0,1
41936,2020,2,S5,第五部分货币政策趋势,502,2020年初 CPI 同比涨幅走高至5%以上，主要是猪肉价格较快上涨拉动，同时叠加疫情对供给的影响，既有结构性特征，又有阶段性特点。,-0.0263157894736842,1.0,1
19311,2011,2,S1,第一部分货币信贷概况,10,6月末，货币乘数为3.84，比3月末和上年末分别低0.10和0.08。,-0.05,1.0,1
30031,2015,4,S4,第四部分宏观经济形势,474,国际反恐形势更加严峻，中东地缘政治更趋复杂，可能对包括国际原油价格在内的全球金融市场产生影响。,-0.0416666666666666,1.0,1
29069,2015,2,S2,第二部分货币政策操作,135,2015年6月份，金融机构新发放贷款加权平均利率为6.04%，较上年同期下降0.92个百分点，创2011年以来的最低水平。,-0.0344827586206896,1.0,1
42887,2021,1,S4,第四部分宏观经济分析,284,3月份美国失业率为6.0%，较疫情前减少了约750万个工作岗位；劳动参与率为61.5%，低于疫情前2019年末的63.3%。,-0.0666666666666666,1.0,1
14023,2009,1,S4,第四部分宏观经济分析,258,就业形势不容乐观，2009年第一季度各月失业率分别为4.1%、4.4%和4.8%，平均为4.4%，比上年同期上升0.6个百分点。,-0.0344827586206896,1.0,1
34286,2017,2,S3,第三部分金融市场分析,270,受此带动，国内黄金价格也呈现出先上涨后回落的趋势。,-0.0714285714285714,1.0,1
44395,2021,4,S2,第二部分货币政策操作,182,2021年，人民银行进一步完善 MPA 评估框架和考核机制，突出对总量和结构的双重引导作用，动态调整优化相关考核指标，引导金融机构增强信贷总量增长的稳定性，继续加大对实体经济特别是普惠小微企业和制造业中长期融资的支持力度。,0.1206896551724138,1.0,0
12008,2008,1,S4,第四部分宏观经济分析,431,房屋销售价格继续较快上涨，但涨幅趋缓。,0.0909090909090909,1.0,0
42954,2021,1,S4,第四部分宏观经济分析,351,一季度，以人民币计价的货物进出口总额同比增长29.2%，其中出口同比增长38.7%，进口同比增长19.3%，贸易顺差7593亿元，比上年同期增加6633亿元。,0.0857142857142857,1.0,0
30167,2015,4,S4,第四部分宏观经济形势,610,全年粗钢产量为8.0亿吨，同比下降2.3%；钢材产量为11.2亿吨，同比增长0.6%。,0.0476190476190476,1.0,0
45763,2022,3,S4,第四部分宏观经济分析,377,金融体系脆弱性不断积累，潜在风险不容忽视。,-0.1111111111111111,1.0,1
34543,2017,2,S5,第五部分货币政策趋势,527,继续支持工业稳增长调结构增效益，全力做好制造强国建设的金融服务，扎实做好钢铁、煤炭和煤电等去产能的金融服务。,0.2333333333333333,1.0,0
20538,2012,1,S1,第一部分货币信贷概况,80,个人住房贷款利率有所下行，3月份加权平均利率为7.43%，比年初下降0.19个百分点。,-0.0476190476190476,1.0,1
12429,2008,3,S4,第四部分宏观经济分析,337,第三季度，消费品价格上涨6.5%，比上个季度低3.3个百分点；服务价格上涨1.4%，比上个季度低0.1个百分点。,-0.0833333333333333,1.0,1
40700,2020,1,S4,第四部分宏观经济分析,412,第一季度，全国固定资产投资（不含农户）同比下降16.1%，降幅比1-2月份收窄8.4个百分点。,-0.08,1.0,1
15036,2009,2,S4,第四部分宏观经济分析,322,此外，巴塞尔委员会会议赞成G20金融峰会和金融稳定理事会提出的在全球范围内建立统一的流动性监管标准。,0.0769230769230769,1.0,0
40400,2020,1,S2,第二部分货币政策操作,112,五是统筹发挥金融系统合力，加大逆周期调节。,0.25,1.0,0
1426,2002,1,S5,第五部分结论、预测与趋势,224,支持中小企业发展要靠企业、银行和各级政府有关部门共同努力。,0.2,1.0,0
1269,2002,1,S1,第一部分货币政策措施及执行情况,67,目前，中小企业反映贷款难，商业银行反映难贷款。,-0.1666666666666666,1.0,1
42470,2020,4,S4,第四部分宏观经济分析,488,信息传输、软件和信息技术服务业，金融业，房地产业增加值分别同比增长16.9%、7.0% 和2.9%，合计拉动服务业增加值增长2.7个百分点。,0.0967741935483871,1.0,0
4983,2004,2,S4,第四部分： 陈立兴、周诚君、闫丽娟,318,要解决流动资金短缺问题，企业要不断加强对短期财务的管理，特别是对存货的管理； 金融机构也要积极主动地为有市场、有效益、有利于增加就业的企业提供正常流动资金贷款。,0.0227272727272727,1.0,0
34264,2017,2,S3,第三部分金融市场分析,248,票据融资余额下降，票据市场利率小幅震荡。,-0.0909090909090909,1.0,1
30444,2016,1,S2,第二部分货币政策操作,167,截至2015年末，绿色信贷余额达到7.01万亿元，比2014年末增长了16.4%。,0.0555555555555555,1.0,0
12288,2008,3,S3,第三部分金融市场分析,196,月，中国证监会修改《上市公司收购管理办法》六十三条，在符合公开公平公正原则的前提下，增加了上市公司控股股东增持公司股份的灵活性，有利于规范上市公司控股股东增持股份的行为，也有利于市场对被增持上市公司内在价值的全面评估，维护市场稳定。,0.1639344262295081,1.0,0
26838,2014,2,S4,第四部分宏观经济分析,449,第1.7%，伦敦金属交易所铝现货当季平均价格比上个季度上涨5.2%。,-0.0666666666666666,1.0,1
16126,2010,1,S4,第四部分宏观经济分析,278,2010年初受经济刺激政策退出预期以及欧洲主权债务危机的影响，全球主要股市大幅回调，随着经济复苏趋势日益明显以及主权债务危机逐渐平复，主要股市又开始了新一轮的上涨。,0.0227272727272727,1.0,0
19602,2011,2,S4,第四部分宏观经济分析,301,一是受“出口倍增”计划影响，4月份出口创下1758亿美元的历史新高。,0.1578947368421052,1.0,0
6783,2005,2,S4,第四部分宏观经济分析,303,2005年6月末，存货比上年同期增长17.1%，其中，原材料增长19.1%，与上月基本持平。,0.0833333333333333,1.0,0
19057,2011,3,S4,第四部分宏观经济分析,319,由于欧元区银行间市场趋紧，法国银行也面临较大的融资压力，9月13日，穆迪下调了法国兴业银行和法国农业信贷银行的评级。,-0.0588235294117647,1.0,1
28277,2015,1,S5,第五部分货币政策趋势,637,继续完善做市商制度，提高债券市场流动性，为培育有效的收益率曲线夯实基础。,0.2222222222222222,1.0,0
16716,2010,3,S4,第四部分宏观经济分析,314,9月份以来，市场对全球经济二次探底的担忧减弱，且国债价格在持续走高后有向下调整的需要，加之全球股市强劲反弹，投资者调整资产配置、债市资金回流股市使主要经济体国债收益率短暂回升。,-0.0408163265306122,1.0,1
46899,2022,4,S4,第四部分宏观经济分析,437,其中，夏粮产量增长1.0%，早稻产量增长0.4%，秋粮产量增长0.4%。,0.1764705882352941,1.0,0
30038,2015,4,S4,第四部分宏观经济形势,481,全年居民消费价格（CPI）同比上涨1.4%，进出口顺差为36865亿元人民币。,-0.0588235294117647,1.0,1
20745,2012,1,S4,第四部分宏观经济分析,287,3月份失业率为8.2%，为2009年以来的最低水平。,-0.0769230769230769,1.0,1
16349,2010,1,S4,第四部分宏观经济分析,501,6二是水资源供应能力整体偏低，利用效率不高。,-0.0909090909090909,1.0,1
31434,2016,3,S5,第五部分货币政策趋势,538,针对金融深化和创新发展，进一步完善调控模式，强化价格型调节和传导机制，疏通货币政策向实体经济的传导渠道，着力解决经济金融运行中的突出问题，提高金融运行效率和服务实体经济的能力。,0.18,1.0,0
21200,2012,3,S2,第二部分货币政策操作,188,坚持把防风险放在首位，完善防范跨境资金流动冲击的体制机制。,-0.0625,1.0,1
39167,2019,2,S2,第二部分货币政策操作,92,2019年以来，中国人民银行先后开展了三期 CBS 操作，总操作量90亿元，有利于提高银行永续债的市场接受度，促进银行永续债市场发展。,0.0555555555555555,1.0,0
44310,2021,4,S1,第一部分货币信贷概况,97,分部门看，2021年末我国非金融企业部门杠杆率为153.7%，比上年末低8.0个百分点；住户部门杠杆率为72.2%，比上年末低0.4个百分点；政府部门杠杆率为46.6%，比上年末高0.7个百分点。,-0.0434782608695652,1.0,1
4558,2004,3,S4,第四部分宏观经济分析,324,2003年以来粮食价格大幅度上涨主要集中在2003年11月和2004年3月。,-0.0526315789473684,1.0,1
35135,2017,4,S4,第四部分宏观经济分析,505,按美元计价，全年进出口总额同比增长11.4%。,0.0909090909090909,1.0,0
22879,2013,1,S2,第二部分货币政策操作,158,引导金融机构加大对经济结构调整特别是“三农”、小微企业、战略性新兴产业、节能减排等经济社会发展重要领域的金融支持，满足国家重点在建续建项目资金需求，推动产业结构升级和经济发展方式加快转变。,0.2291666666666666,1.0,0
16624,2010,3,S3,第三部分金融市场分析,222,受货币市场利率及票据市场供求等多种因素影响，票据利率窄幅波动， 总体水平较上季略有上升。,-0.04,1.0,1
51063,2024,2,S4,第四部分宏观经济分析,506,其中，中央财政收入下降7.2%、地方本级财政收入增长0.9%。,0.0769230769230769,1.0,0
24859,2013,4,S4,第四部分宏观经济分析,389,美国银行倒闭数量在2009和2010年分别达到140家和157家；商业破产申请案件数量大幅上升，2010年第二季度一度高达42万件；居民房屋抵押贷款断供比例2010年一度达到2.63%，较2007年底上升1.5个百分点；丧失住房赎回权案例数量在2010年3月达到36.7万件， 较2007年底增加了70%。,-0.0266666666666666,1.0,1
32777,2017,1,S1,第一部分货币信贷概况,22,2015年全年5次普降准备金率， 2016年3月份也曾降准。,0.0588235294117647,1.0,0
2606,2003,1,S4,第四部分： 汪小亚、向晓岚、孔燕,270,亏损企业亏损额370亿元，同比下降12.6%。,-0.2222222222222222,1.0,1
51511,2024,4,S3,第三部分金融市场运行,325,2024年债券市场现券总成交419.4万亿元，同比增长18.5%，其中银行间债券市场现券交易377.8万亿元，同比增长23%。,0.08,1.0,0
47034,2022,4,S5,第五部分货币政策趋势,572,坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，坚持市场在汇率形成中起决定性作用，增强人民币汇率弹性， 优化预期管理，保持人民币汇率在合理均衡水平上的基本稳定。,0.0980392156862745,1.0,0
3995,2004,1,S3,第三部分金融市场分析,199,其中，美元品种成交404亿美元，日均成交6.62亿美元，同比增长37.9%。,0.0588235294117647,1.0,0
31212,2016,3,S4,第四部分宏观经济形势,316,人民币正式入篮进一步促进了企业和个人在跨境贸易和投资中使用人民币。,0.0555555555555555,1.0,0
4589,2004,3,S4,第四部分宏观经济分析,355,前三季度，土地交易价格、房屋销售价格、 房屋租赁价格同比分别上涨11.6%、9.9%和2.1%；其中，9月份分别上涨10.2%、9.4%和1.2%。,-0.0588235294117647,1.0,1
36288,2018,3,S3,第三部分金融市场运行,349,（四）完善保险市场基础性制度建设建立健全保险机构独立董事制度运行机制。,0.1333333333333333,1.0,0
40418,2020,1,S2,第二部分货币政策操作,130,1万亿元再贷款再贴现引导中小银行以5.5%左右的优惠利率向量大面广的中小微企业提供贷款，总体平均融资成本在5.5%以内。,0.032258064516129,1.0,0
20012,2011,4,S2,第二部分货币政策操作,132,全面推进信贷政策导向效果评估工作，重点开展涉农和中小企业信贷政策导向效果评估，促进涉农信贷政策和中小企业信贷政策有效传导。,0.074074074074074,1.0,0
21492,2012,3,S4,第四部分宏观经济分析,480,9月份，全国70个大中城市中，新建商品住宅价格环比上涨的城市有31个，比7月份和8月份分别减少19个和5个，环比价格上涨的城市涨幅均未超过0.4%。,-0.0227272727272727,1.0,1
18494,2011,1,S4,第四部分宏观经济分析,307,尽管标准普尔和穆迪先后调低了日本的主权信用评级，但震后大量资金从海外及日本股市回流国债市场，日本国债收益率仍保持基本稳定。,0.0285714285714285,1.0,0
12395,2008,3,S4,第四部分宏观经济分析,303,投资、消费、 出口增长相对更加均衡，内需特别是消费需求对经济增长的拉动作用有所增强。,0.2,1.0,0
2925,2003,3,S4,第四部分： 向晓岚、汪小亚,243,美伊战争爆发前，受战前形成的种种不确定性和不利预期影响，全球股市普遍持续下跌。,-0.0952380952380952,1.0,1
2872,2003,3,S3,第三部分： 张文红、霍颖励、张敬国,190,1996年以来，我国已连续8次降息，1年期存款利率由10.98%降至1.98%， 利率调整幅度大都超过100个基点，明显大于此次货币市场利率的上升幅度。,0.0512820512820512,1.0,0
20804,2012,1,S4,第四部分宏观经济分析,346,随着次贷危机的发展及欧元区自身主权债务危机的不断恶化，欧央行的非常规货币政策经历了一个规模日趋扩大、措施日益激进的过程，政策重心也逐步从单一的物价稳定向金融稳定转移。,-0.0212765957446808,1.0,1
8389,2006,3,S4,第四部分宏观经济分析,354,其中，经常项目顺差916亿美元，同比增长36%；资本项目顺差389亿美元，同比增长2%。,0.0909090909090909,1.0,0
46673,2022,4,S2,第二部分货币政策操作,211,加强银行风险监测预警，针对预警银行苗头性问题及时纠偏，推动大部分银行异常指标回归至行业正常水平，实现风险早发现、早处置。,-0.1176470588235294,1.0,1
22178,2012,4,S1,第一部分货币信贷概况,70,有了使用者付费和财产税等地方税作为稳定的未来收入，地方政府就可能负债融资进行城镇化建设，这方面国际上一个典型做法就是发行市政债或类似债务工具。,0.0256410256410256,1.0,0
38050,2019,1,S2,第二部分货币政策操作,180,2013年7月全面放开金融机构贷款利率管制，2015年10月对商业银行和农村合作金融机构等不再设置存款利率浮动上限。,0.0344827586206896,1.0,0
38942,2019,3,S4,第四部分宏观经济分析,415,工业生产者购进价格（PPIRM） 同比下降1.2%，上季度为同比上涨0.1%。,-0.0526315789473684,1.0,1
20241,2011,4,S4,第四部分宏观经济分析,361,为应对欧债危机，向市场注入美元流动性，美联储联合欧洲中央银行、日本银行、英格兰银行、加拿大央行和瑞士央行等五家央行于11月30日宣布，将美元货币互换利率下调50个基点，并将互换协议延期至2013年2月1日。,-0.0175438596491228,1.0,1
3865,2004,1,S2,第二部分货币政策操作,69,金融机构资本充足率越低、 不良贷款比率越高，适用的存款准备金率就越高；反之，金融机构资本充足率越高、不良贷款比率越低，适用的存款准备金率就越低。,-0.081081081081081,1.0,1
41929,2020,2,S5,第五部分货币政策趋势,495,IMF 和世界银行分别预测2020年全球经济将萎缩4.9%和5.2%，世界银行称全球经济可能陷入二战以来最严重衰退。,-0.1071428571428571,1.0,1
28246,2015,1,S5,第五部分货币政策趋势,606,应当看到，在经济增速换挡和结构调整过程中，难免会出现一定的物价下行压力，其中大宗商品和原材料价格下降、电子商务快速发展减少物流费用、创新带来的生产效率提升等都有利于降低成本，从而产生正面供给冲击的作用，中国人民银行2015年第一季度企业家问卷调查显示，产品销售价格指数较上季下降了1.5个百分点，较上年同期下降3.1个百分点，同时原材料购进价格指数则较上季下降1.6个百分点，较上年同期下降了6.4个百分点，当然若物价持续走低也可能对市场预期产生影响，并推高实际利率水平，因此对物价变化及其影响应全面、客观研判。,0.0687022900763358,1.0,0
23813,2013,3,S5,第五部分货币政策趋势,530,综合各方面情况看，未来一段时期中国经济将保持平稳向好、稳中有进的态势。,0.0952380952380952,1.0,0
5934,2005,1,S4,第四部分宏观经济分析,335,钢铁生产高速增长，国内市场需求增幅下降。,0.1,1.0,0
44459,2021,4,S2,第二部分货币政策操作,246,下一步，人民银行将继续完善气候风险敏感性压力测试方法，拓展测试覆盖行业范围，并探索开展气候风险宏观情景压力测试。,-0.0344827586206896,1.0,1
13043,2008,2,S4,第四部分宏观经济分析,440,其中，登记外债余额为2487亿美元， 比上年年末上升3.4%；短期外债余额为2367亿美元，比上年年末增长7.6%，占全部外债的60.3%，占比较上年年末上升1.4个百分点。,0.0227272727272727,1.0,0
6761,2005,2,S4,第四部分宏观经济分析,281,近年来，在我国经济较快增长的同时，出现了对外贸易依存度不断攀升，投资率持续上升，消费率下降的倾向。,0.1153846153846153,1.0,0
6413,2005,3,S4,第四部分宏观经济分析,429,月末，商品房空置面积1.09亿平方米，同比增长10.8%；其中，商品住宅空置面积6006万平方米，增长4.2%。,0.0869565217391304,1.0,0
13500,2008,4,S4,第四部分宏观经济分析,344,日本银行从年初起一直维持利率不变，9月16日起陆续通过公开市场操作等手段增加流动性供给，并于10月31日和12月19日两次下调基准利率20个基点，无担保隔夜拆借利率降至0.1%。,-0.0212765957446808,1.0,1
40818,2020,1,S5,第五部分货币政策趋势,530,深化金融供给侧结构性改革，健全具有高度适应性、竞争力、普惠性的现代金融体系，促进国民经济整体良性循环。,0.2083333333333333,1.0,0
51302,2024,4,S2,第二部分货币政策操作,116,MLF 中标利率7月、9月分别下行20个和30个基点，全年共下行50个基点，年末利率为2.0%。,-0.0333333333333333,1.0,1
38055,2019,1,S2,第二部分货币政策操作,185,所谓“利率两轨”指的是存贷款基准利率和市场化无风险利率并存。,0.0625,1.0,0
6376,2005,3,S4,第四部分宏观经济分析,392,另一方面，过低的成品油价使得价格杠杆在石油供求调节上发挥不了应有的作用，市场配置石油资源的基础性作用失效，不利于节约用油，同时还导致了不正常的投机需求快速增加，进而加剧了市场供求的紧张程度，一些地区甚至出现了“油荒”。,-0.032258064516129,1.0,1
32664,2016,4,S4,第四部分宏观经济形势,565,当然也有观点认为，当存在资产价格泡沫迹象等金融稳定风险时，央行宜采用比维持价格稳定所需更紧一些的货币政策，以避免风险积聚，也就是所谓的逆风干预（lean against the wind）。,-0.0092592592592592,1.0,1
5841,2005,1,S4,第四部分宏观经济分析,242,一旦企业经营状况恶化，银行体系有可能形成不良贷款，危害金融稳定。,-0.088235294117647,1.0,1
2793,2003,3,S2,第二部分： 张翠微、杨丽慧、黄晓龙,111,综观世界各国历史，房地产信贷业务在这么短的时间内，以这么快的速度持续发展是少有的。,0.08,1.0,0
39472,2019,2,S4,第四部分宏观经济分析,397,由于通胀走弱和经济增长不及预期，俄罗斯央行6月14日和7月26日两次宣布下调关键利率息的可能性，在2020年上半年向中性货币政策过渡。,-0.0263157894736842,1.0,1
51745,2024,4,S5,第五部分货币政策趋势,559,加快建立完善养老金融体系，构建养老金融长效机制， 服务银发经济高质量发展。,0.2777777777777778,1.0,0
7952,2006,1,S4,第四部分宏观经济分析,416,商品房价格继续上涨，但涨幅趋缓。,0.1111111111111111,1.0,0
27358,2014,4,S4,第四部分宏观经济分析,369,此外， 受国际油价持续下跌等影响，日本物价水平再次面临较大下行压力， 实现通胀目标的难度加大。,-0.037037037037037,1.0,1
11160,2007,4,S2,第二部分货币政策操作,161,以出口为主的企业则会出现一定的汇兑损失，如电子信息业。,-0.0588235294117647,1.0,1
45090,2022,1,S2,第二部分货币政策操作,243,被处置机构应积极自救化险，主要股东和实际控制人按照恢复与处置计划或者监管承诺补充资本，对金融风险负有责任的股东、实际控制人依法履行自救义务。,-0.0256410256410256,1.0,1
6361,2005,3,S4,第四部分宏观经济分析,377,2005年第三季度全国城镇储户问卷调查显示，城镇居民当期物价满意指数为-12.5，较上季降低1.4，其中有25.1%的居民认为“物价过高，难以接受”，较上季提高0.8个百分点， 有12.6%的居民认为物价“令人满意”，较上季降低0.6个百分点。,0.0161290322580645,1.0,0
4826,2004,2,S3,第三部分： 张文红、霍颖励、赵婷、,161,（一）债券二级市场收益率明显上升上半年，银行间债券市场现券交易累计成交1.2万亿元，同比增加1967亿元，日均成交98亿元，同比增长18.4%。,0.0588235294117647,1.0,0
5485,2004,4,S4,第四部分宏观经济分析,365,我国自1998年以来实施的积极财政政策，有效地抵御了亚洲金融危机的冲击，推动了经济结构调整，有力促进了经济持续稳定快速发展，但连续多年的积极财政政策迅速扩大了政府债务规模，2003年末国债总规模已达2.1万亿元，占 GDP 的20%左右；建设国债累计发行额达到9100亿元。,0.0422535211267605,1.0,0
2143,2002,4,S3,第三部分金融市场运行分析,177,此后开始稳步回升，8月份上升为2.63%，比6月份低谷时期的2.15%回升0.48个百分点，12月份继续上升为3.3%，比6月份低谷时期上升1.15个百分点。,0.025,1.0,0
15119,2009,2,S4,第四部分宏观经济分析,405,第二季度，进口价格同比下降18.6%， 降幅比第一季度扩大3.1个百分点，第二季度各月同比降幅分别为19.2%、20.4%和16.3%；出口价格同比下降7.0%，降幅比第一季度扩大5.0个百分点，第二季度各月同比降幅分别为5.9%、6.2%和8.8%。,-0.0727272727272727,1.0,1
13463,2008,4,S4,第四部分宏观经济分析,307,受投资者对美国经济悲观预期影响，美元在年初相对欧元、日元等货币快速贬值。,-0.0952380952380952,1.0,1
29088,2015,2,S2,第二部分货币政策操作,154,虽然受个人客户认知度等因素影响，发行人计划发行的面向个人大额存单较少，但个人客户认购积极性超出发行人预期，面向个人的大额存单共发行1186亿元，占总发行量的17.1%。,0.0222222222222222,1.0,0
29964,2015,4,S4,第四部分宏观经济形势,407,通胀水平全年保持低位，离美联储的目标通胀率仍有较大差距。,-0.0625,1.0,1
5651,2005,1,S1,第一部分货币信贷概况,52,3月末，金融机构超额存款准备金率平均为4.17%， 比上年同期低0.11个百分点，比上年末低1.08个百分点。,-0.037037037037037,1.0,1
10,2001,1,S1,第一部分货币政策分析,10,新基建技改贷款其他贷款18% 增贷款主要集中在以下四方面：一34% 个人消费贷款是中长期基本建设和技术改造贷贴现农业贷款23% 13% 12% 款增加561亿元，同比多增66亿元；二是个人消费信贷增加695亿元，同比多增383亿元，主要是个人住房信贷同比多增加286亿元；三是农业贷款增加374亿元，同比多增122亿元，主要是农村信用社贷款同比多增138亿元；四是票据贴现增加394亿元，同比多增318亿元。,0.02,1.0,0
23173,2013,1,S4,第四部分宏观经济分析,452,（六）国际收支趋向平衡国际收支总体保持顺差格局，顺差规模大幅下降。,0.1176470588235294,1.0,0
38887,2019,3,S4,第四部分宏观经济分析,360,前三季度全国居民消费价格同比上涨2.5%，货物贸易顺差为2.05万亿元。,-0.0666666666666666,1.0,1
8814,2006,2,S4,第四部分宏观经济分析,359,4-6月各月原材料、燃料、动力购进价格同比分别上涨4.9%、5.5%、6.6%；工业品出厂价格同比分别上涨1.9%、2.4%和3.5%。,-0.0606060606060606,1.0,1
10798,2007,2,S4,第四部分宏观经济分析,363,此外，经营次级房贷业务的机构被迫停止业务或倒闭还会波及持有次级抵押贷款及其衍生品的机构，包括共同基金、对冲基金、大型银行与保险公司等。,-0.054054054054054,1.0,1
33362,2017,3,S1,第一部分货币信贷概况,25,三是近期各监管部门强化了对银行同业业务、表外业务和通道业务的规范，资金需求“非标转贷”。,0.0769230769230769,1.0,0
6753,2005,2,S4,第四部分宏观经济分析,273,2005年上半年，宏观调控的成效进一步显现，国民经济保持了平稳较快增长。,0.2777777777777778,1.0,0
2190,2002,4,S4,第四部分宏观经济运行分析,224,东亚和拉美地区主要股市亦出现不同程度的下跌。,-0.0833333333333333,1.0,1
48409,2023,2,S2,第二部分货币政策操作,235,疫情后跨境旅游、海外留学购汇需求也明显增加。,-0.0833333333333333,1.0,1
51766,2024,4,S5,第五部分货币政策趋势,580,进一步完善宏观审慎政策框架，提高系统性风险监测、评估与预警能力，丰富宏观审慎政策工具箱。,0.0434782608695652,1.0,0
40364,2020,1,S2,第二部分货币政策操作,76,鉴于疫情因素对春节后开市初期金融市场的短期冲击较大，中国人民银行于2月2日（春节假期最后一天）提前宣布超预期流动性投放措施，稳定市场预期。,-0.027027027027027,1.0,1
